date,close,open,high,low,vol
2017-01-06,9590,9040,9780,8750,630871
2017-01-09,9590,9650,9680,9450,174556
2017-01-10,9250,9560,9560,9210,146397
2017-01-11,9210,9200,9350,8980,100993
2017-01-12,9080,9200,9200,8840,130938
2017-01-13,8980,8980,9070,8760,102302
2017-01-16,8890,8810,8930,8790,64737
2017-01-17,8690,8800,8950,8620,95501
2017-01-18,8580,8700,8720,8430,83106
2017-01-19,8550,8580,8580,8310,68555
2017-01-20,8500,8530,8530,8300,45324
2017-01-23,8510,8550,8570,8450,32598
2017-01-24,8540,8500,8540,8250,52408
2017-01-25,8440,8540,8540,8290,103101
2017-01-26,8300,8300,8450,8290,36246
2017-01-31,8140,8200,8280,7910,115994
2017-02-01,8050,8140,8140,7980,64854
2017-02-02,7210,7240,7330,7140,557408
2017-02-03,7180,7270,7280,7090,141956
2017-02-06,7140,7200,7300,7140,70510
2017-02-07,7150,7120,7190,7020,38897
2017-02-08,7100,7140,7140,7010,58767
2017-02-09,7090,7100,7140,7030,44956
2017-02-10,7070,7040,7120,7030,84238
2017-02-13,7160,7070,7180,7030,61660
2017-02-14,7150,7160,7170,7030,47171
2017-02-15,7260,7180,7330,7130,105441
2017-02-16,7370,7270,7440,7270,113697
2017-02-17,7460,7400,7520,7290,78754
